epoch, x, y, z, vx, vy, vz
A.D. 1990-Jan-01,  6.394288139333420E+00, -2.952350789476258E+01,  4.589592050576507E-01,  1.351609373386150E-03, -1.093950876996443E-03, -7.279458425247572E-04
A.D. 1990-Jul-01,  6.944303631220970E+00, -2.939296125344935E+01,  4.453937030567742E-01,  4.014144848086929E-03, -5.984227516237405E-04, -2.001334153040036E-03
A.D. 1991-Jan-01,  7.498746644366296E+00, -2.925509120824320E+01,  4.279094824558732E-01,  7.188554987391176E-04, -6.515639018326781E-05,  5.538667539968034E-04
A.D. 1991-Jul-01,  8.045385784579691E+00, -2.910444876338340E+01,  4.128860680524449E-01,  2.459324330547393E-03, -1.097340499460942E-03, -1.616575926669708E-03
A.D. 1992-Jan-01,  8.593117136005374E+00, -2.894497977251508E+01,  3.969898959770953E-01,  1.104107562458361E-03,  1.345547995657882E-03,  1.551352483932618E-03
A.D. 1992-Jul-01,  9.135746095678172E+00, -2.877499319038216E+01,  3.806936518792375E-01,  8.704253476733254E-04,  1.019521667886832E-03,  1.328545764767354E-03
A.D. 1993-Jan-01,  9.680303183738250E+00, -2.859012300825241E+01,  3.672455192004837E-01,  4.582926170139016E-03,  2.835049271333526E-03,  6.008377044316844E-04
A.D. 1993-Jul-01,  1.021306652742532E+01, -2.840271154196889E+01,  3.492516391886756E-01,  1.887678696565400E-03,  2.355636948621106E-03,  1.829897712173855E-03
A.D. 1994-Jan-01,  1.075332694898454E+01, -2.819660133107598E+01,  3.344563490933436E-01,  5.196600824022566E-03,  2.066902446215563E-03, -6.875861421010456E-04
A.D. 1994-Jul-01,  1.127765559113543E+01, -2.798859355057371E+01,  3.173317503016243E-01,  3.361816043870404E-03,  3.129314010713068E-03,  1.471114447745567E-03
A.D. 1995-Jan-01,  1.181195967545717E+01, -2.776258238506372E+01,  3.003977775156368E-01,  4.791881637394611E-03,  8.831235110726267E-04, -1.710524984951534E-03
A.D. 1995-Jul-01,  1.232775054038583E+01, -2.753316345307478E+01,  2.844666736036526E-01,  4.619246596424862E-03,  3.046738906431379E-03,  4.109050941193351E-04
A.D. 1996-Jan-01,  1.285363490800848E+01, -2.728832438163631E+01,  2.654531099063689E-01,  3.532753475502099E-03, -1.450723107944143E-04, -2.009141389485764E-03
A.D. 1996-Jul-01,  1.336564448552427E+01, -2.703607950056812E+01,  2.488142841587426E-01,  3.912925774065715E-03,  1.892902208191697E-04, -2.015463440935953E-03
A.D. 1997-Jan-01,  1.387690158593296E+01, -2.677417770981357E+01,  2.296727346102643E-01,  5.146115985073995E-04,  4.581546886694403E-04,  4.592777684508315E-04
A.D. 1997-Jul-01,  1.437803486635505E+01, -2.650166478662437E+01,  2.133229544300811E-01,  2.357764193789375E-03, -4.114955427193766E-04, -1.688431900381950E-03
A.D. 1998-Jan-01,  1.487693028339500E+01, -2.621904599807198E+01,  1.959100756567375E-01,  7.649141905300447E-04,  1.858239520612073E-03,  1.501959855941915E-03
A.D. 1998-Jul-01,  1.536768041503453E+01, -2.592824555326620E+01,  1.779995334869442E-01,  9.735680876248439E-04, -1.634463791282633E-04, -6.456447862431287E-04
A.D. 1999-Jan-01,  1.585463055459859E+01, -2.562462040625113E+01,  1.623503293362560E-01,  1.872953201080181E-03,  3.132806494239077E-03,  1.830414045642092E-03
A.D. 1999-Jul-01,  1.633299871059346E+01, -2.531677744540459E+01,  1.432282783172698E-01,  3.468676922222376E-04,  8.716948432620967E-04,  6.460405032426126E-04
A.D. 2000-Jan-01,  1.680875063106959E+01, -2.499278735586632E+01,  1.285281536762717E-01,  3.316701462338844E-03,  3.763027909302284E-03,  1.295735864546966E-03
A.D. 2000-Jul-01,  1.727491361182665E+01, -2.466543498450772E+01,  1.107823673407619E-01,  2.852058155318193E-03,  3.745639782882170E-03,  1.528427653180628E-03
A.D. 2001-Jan-01,  1.774286336749831E+01, -2.432307607766245E+01,  9.315606174529954E-02,  4.484760722174867E-03,  1.667096048234591E-03, -1.669916471745460E-03
A.D. 2001-Jul-01,  1.819111594874257E+01, -2.398138245133922E+01,  7.638789000687088E-02,  4.119292301509894E-03,  3.748718087241204E-03,  5.010170678721193E-04
A.D. 2002-Jan-01,  1.864604522822122E+01, -2.362393365276166E+01,  5.680527038045959E-02,  3.278774536359520E-03,  5.573964637050044E-04, -2.030721528805131E-03
A.D. 2002-Jul-01,  1.908144371207067E+01, -2.326446442396309E+01,  4.112687863754270E-02,  4.650053460864835E-03,  2.938543427509389E-03, -7.959496661875258E-04
