epoch, x, y, z, vx, vy, vz
A.D. 1998-Jul-01,  1.536627642528937E+01, -2.592743882044691E+01,  1.797320685226038E-01,  2.681930571888663E-03,  1.627201598341607E-03, -9.503729410672302E-05
A.D. 1999-Jan-01,  1.585662814936152E+01, -2.562335174601732E+01,  1.621962903500912E-01,  2.648345106280653E-03,  1.677988773019262E-03, -9.584596141051765E-05
A.D. 1999-Jul-01,  1.633291069280402E+01, -2.531509671115229E+01,  1.448989234833330E-01,  2.615039938793856E-03,  1.727900709922962E-03, -9.584731777585471E-05
A.D. 2000-Jan-01,  1.681075678673806E+01, -2.499265126481675E+01,  1.272710177155349E-01,  2.579215310805740E-03,  1.776354510863407E-03, -9.619957561060568E-05
A.D. 2000-Jul-01,  1.727701350308757E+01, -2.466493939593425E+01,  1.097982779672596E-01,  2.544124205974272E-03,  1.823859872947165E-03, -9.643352201157276E-05
A.D. 2001-Jan-01,  1.774183154660403E+01, -2.432493225445891E+01,  9.210081772829326E-02,  2.507624442986945E-03,  1.871318554044624E-03, -9.593092276436467E-05
A.D. 2001-Jul-01,  1.819256599449944E+01, -2.398212389600533E+01,  7.466417908463036E-02,  2.472016157310322E-03,  1.916325518576858E-03, -9.652744903804695E-05
A.D. 2002-Jan-01,  1.864408409764121E+01, -2.362526237709859E+01,  5.691525395580285E-02,  2.435311930076481E-03,  1.962410681292062E-03, -9.612066107906568E-05
A.D. 2002-Jul-01,  1.908160343357856E+01, -2.326611886652813E+01,  3.943547010725298E-02,  2.398513033884080E-03,  2.006061614340685E-03, -9.647321600781643E-05
A.D. 2003-Jan-01,  1.951954833684887E+01, -2.289285800072429E+01,  2.165121669008039E-02,  2.361334592278511E-03,  2.051108126046408E-03, -9.639128942325597E-05
A.D. 2003-Jul-01,  1.994355575331983E+01, -2.251775299449048E+01,  4.144843839464365E-03,  2.323360474098500E-03,  2.094185965541118E-03, -9.638313074038673E-05
A.D. 2004-Jan-01,  2.036756719860958E+01, -2.212841193638424E+01, -1.365680973936831E-02,  2.285291543023584E-03,  2.138166800850219E-03, -9.669872419475461E-05
A.D. 2004-Jul-01,  2.077988695000307E+01, -2.173543780601273E+01, -3.126636649418538E-02,  2.246330336128903E-03,  2.181065714098024E-03, -9.661643296958913E-05
A.D. 2005-Jan-01,  2.118943994316862E+01, -2.133023000376550E+01, -4.906502921414307E-02,  2.205816895640956E-03,  2.223324276199444E-03, -9.711510368533654E-05
A.D. 2005-Jul-01,  2.158501285282041E+01, -2.092395110680181E+01, -6.656226910655484E-02,  2.165678840245325E-03,  2.265765525903304E-03, -9.676888637584331E-05
A.D. 2006-Jan-01,  2.197955057556740E+01, -2.050318316966727E+01, -8.433345557730074E-02,  2.122880078879600E-03,  2.307389378761751E-03, -9.682283254889283E-05
A.D. 2006-Jul-01,  2.236001465532511E+01, -2.008174980027781E+01, -1.017903897638501E-01,  2.081154830743534E-03,  2.348887963937285E-03, -9.671826375287116E-05
A.D. 2007-Jan-01,  2.273882208813714E+01, -1.964574551850020E+01, -1.195065427252727E-01,  2.036180179274046E-03,  2.389809179188943E-03, -9.625189781287265E-05
A.D. 2007-Jul-01,  2.310342586744943E+01, -1.920950698013417E+01, -1.368948980783453E-01,  1.992262449364529E-03,  2.429808216888033E-03, -9.635823279716956E-05
A.D. 2008-Jan-01,  2.346569567480151E+01, -1.875867160279497E+01, -1.545256109415090E-01,  1.945013821162081E-03,  2.469842658285714E-03, -9.547727006319855E-05
A.D. 2008-Jul-01,  2.381550855614747E+01, -1.830559513558920E+01, -1.719104287472557E-01,  1.897891467802081E-03,  2.508476762346436E-03, -9.522720717259421E-05
A.D. 2009-Jan-01,  2.416032249165130E+01, -1.784046430167909E+01, -1.894225605311049E-01,  1.849437988724093E-03,  2.547259317015010E-03, -9.467327310115417E-05
A.D. 2009-Jul-01,  2.449062537648038E+01, -1.737618967573806E+01, -2.065798067835594E-01,  1.799789980908864E-03,  2.583284387617791E-03, -9.423743166548789E-05
A.D. 2010-Jan-01,  2.481715075232050E+01, -1.689757808256744E+01, -2.239403392699665E-01,  1.749278308778327E-03,  2.619198684059284E-03, -9.404411104182989E-05
A.D. 2010-Jul-01,  2.512907469530093E+01, -1.642050748628532E+01, -2.409321718208482E-01,  1.697525406512242E-03,  2.652747687571772E-03, -9.322227667956687E-05
A.D. 2011-Jan-01,  2.543657866131604E+01, -1.592941012122500E+01, -2.581095828000415E-01,  1.645078306750089E-03,  2.685292531208586E-03, -9.327229686507257E-05
A.D. 2011-Jul-01,  2.572951710851630E+01, -1.544060591402243E+01, -2.749066573328181E-01,  1.592234451893786E-03,  2.716229845256177E-03, -9.222584184837193E-05
A.D. 2012-Jan-01,  2.601751195639151E+01, -1.493815137617051E+01, -2.918737386897207E-01,  1.538545216436669E-03,  2.745297932867368E-03, -9.227948863528491E-05
